root@lamponubuntu2204-s-1vcpu-1gb-tor1-01:~# tcpdump -i eth0 src 159.203.26.59
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
16:01:41.585235 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 55648:56068, ack 1, win 501, options [nop,nop,TS val 834237564 ecr 2631277938], length 420
16:01:41.585325 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 56068:56680, ack 1, win 501, options [nop,nop,TS val 834237564 ecr 2631277938], length 612
16:01:41.689093 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 56680:56908, ack 1, win 501, options [nop,nop,TS val 834237668 ecr 2631278042], length 228
16:01:41.689203 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 56908:57136, ack 1, win 501, options [nop,nop,TS val 834237668 ecr 2631278042], length 228
16:01:41.689288 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 57136:57556, ack 1, win 501, options [nop,nop,TS val 834237668 ecr 2631278042], length 420
16:01:41.792998 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 57556:57784, ack 1, win 501, options [nop,nop,TS val 834237772 ecr 2631278146], length 228
16:01:41.793277 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 57784:58204, ack 1, win 501, options [nop,nop,TS val 834237772 ecr 2631278146], length 420
16:01:41.897180 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [P.], seq 58204:58624, ack 1, win 501, options [nop,nop,TS val 834237876 ecr 2631278250], length 420
16:01:41.952905 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > 198.96.85.106.49154: Flags [.], ack 37, win 501, options [nop,nop,TS val 834237932 ecr 2631278364], length 0
^C
259 packets captured
261 packets received by filter
0 packets dropped by kernel
root@lamponubuntu2204-s-1vcpu-1gb-tor1-01:~# 
